/* DATA DESCRIPTION:
Citation:	Hennekam, Rick; Van der Bolt, Bregje; Van Nes, Egbert H; de Lange, Gert J; Scheffer, Marten; Reichart, Gert-Jan (2020): Calibrated XRF-scanning data (mm resolution) for elements Al, Ba, Mo, Ti, and U in Mediterranean core 64PE406-E1. PANGAEA, https://doi.org/10.1594/PANGAEA.923191, 
	In: Hennekam, R et al. (2020): Calibrated XRF-scanning data (mm resolution) and calibration data (ICP-OES and ICP-MS) for elements Al, Ba, Mo, Ti, and U in Mediterranean cores MS21, MS66, and 64PE406E1. PANGAEA, https://doi.org/10.1594/PANGAEA.923197
Keyword(s):	geochemistry; Mediterranean Sea; sapropels; trace elements; XRF-scanning
Project(s):	Geochemical scanning of climate change analogues to assess future hypoxia in restricted basins (SCANALOGUE) (URI: https://www.nioz.nl/en/research/projects/4267-0)
Coverage:	LATITUDE: 33.301670 * LONGITUDE: 33.395000
	MINIMUM DEPTH, sediment/rock: 0.011 m * MAXIMUM DEPTH, sediment/rock: 7.736 m
Event(s):	64PE406-E1 * LATITUDE: 33.301670 * LONGITUDE: 33.395000 * ELEVATION: -1760.0 m * CAMPAIGN: 64PE406 (NESSC EAST MED) (URI: http://melia.nioz.nl/phptoweb/core/melia-core.php?script=viewcruise.inc&crid=64PE406) * BASIS: Pelagia (URI: https://www.nioz.nl/en/facilities/research-vessels/RV-pelagia) * METHOD/DEVICE: Piston corer (PC)
Parameter(s):	AGE [ka BP] (Age) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	DEPTH, sediment/rock [m] (Depth) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	Aluminium [mg/kg] (Al) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Barium [mg/kg] (Ba) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Molybdenum [mg/kg] (Mo) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Titanium [mg/kg] (Ti) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Uranium [mg/kg] (U) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	38360 data points
*/
Age [ka BP]	Depth [m]	Al [mg/kg]	Ba [mg/kg]	Mo [mg/kg]	Ti [mg/kg]	U [mg/kg]
24.918	0.385	61219.267	194.559	1.168	5455.839	1.207
24.958	0.386	61366.343	234.872	2.974	5587.661	1.905
24.998	0.387	60278.968	243.198	2.058	5597.091	0.926
25.038	0.388	60263.350	205.102	1.488	5115.629	1.831
25.078	0.389	59533.751	185.515	2.030	5174.250	2.002
25.118	0.390	59859.252	177.745	2.775	5459.830	2.943
25.157	0.391	60499.172	195.702	2.172	5347.514	2.267
25.197	0.392	58724.943	178.451	1.707	5239.547	1.722
25.237	0.393	61572.189	225.256	1.425	5463.145	1.706
25.277	0.394	60782.525	201.789	1.908	5746.253	1.517
25.317	0.395	62958.280	278.457	2.396	5838.223	2.100
25.357	0.396	63588.367	235.595	3.623	5696.064	2.913
25.396	0.397	62197.726	232.423	2.027	5844.373	1.551
25.436	0.398	61197.700	186.657	1.181	5529.114	1.005
25.476	0.399	61400.270	224.353	1.907	5865.205	1.837
25.516	0.400	62390.920	262.829	2.001	5689.550	2.272
25.556	0.401	61489.876	185.337	0.919	5566.542	1.228
25.596	0.402	63210.686	209.712	1.327	5644.200	1.805
25.635	0.403	62344.808	199.590	1.830	5568.826	2.001
25.675	0.404	63272.840	257.583	8.240	5781.769	3.775
25.715	0.405	63198.629	304.160	5.683	6292.029	2.689
25.755	0.406	65017.828	267.108	5.798	6326.085	4.454
25.795	0.407	65237.994	326.143	4.146	6057.408	2.885
25.835	0.408	64570.593	247.845	2.320	5798.145	1.003
25.874	0.409	64138.049	302.413	1.891	5981.982	2.898
25.914	0.410	65762.861	247.550	2.228	6213.024	1.263
25.954	0.411	65390.959	377.831	5.229	6248.956	3.268
25.994	0.412	65197.944	320.007	2.739	6081.986	2.550
26.034	0.413	63893.363	167.877	2.530	5971.671	1.431
26.074	0.414	64848.493	235.171	3.460	6042.357	2.093
26.113	0.415	66275.995	242.101	3.685	6010.012	2.845
26.153	0.416	64012.011	194.638	1.488	5336.007	2.088
26.193	0.417	64222.796	223.678	1.301	5311.526	1.840
26.233	0.418	62029.753	201.324	0.813	5366.504	1.247
26.273	0.419	62277.756	238.404	3.139	5820.577	2.055
26.313	0.420	63786.299	250.770	2.427	5873.529	1.571
26.352	0.421	64424.446	253.172	1.880	5987.725	2.439
26.392	0.422	60957.502	193.620	1.982	5431.488	1.364
26.432	0.423	62598.977	201.668	1.420	5707.791	1.287
26.472	0.424	61994.400	241.400	1.669	5519.438	1.610
26.512	0.425	62719.556	242.888	2.279	5261.851	3.556
26.552	0.426	63751.887	181.987	2.998	5418.406	1.570
26.591	0.427	62430.889	244.601	2.336	5744.794	2.176
26.631	0.428	64159.164	253.579	2.680	5617.932	2.572
26.671	0.429	62934.020	266.689	3.701	5642.019	2.331
26.711	0.430	63203.583	186.608	1.919	5529.234	3.126
26.751	0.431	62724.758	237.710	1.839	5417.850	2.134
26.790	0.432	61132.841	174.615	2.929	5550.317	2.192
26.830	0.433	62468.688	231.697	2.617	5524.565	2.593
26.870	0.434	61417.940	207.285	4.384	5826.980	3.633
26.910	0.435	60114.184	187.056	3.377	5338.587	2.109
26.950	0.436	59321.684	219.818	2.197	5210.442	1.437
26.990	0.437	62328.292	214.730	3.109	5534.296	3.346
27.029	0.438	63399.538	247.007	4.500	5505.642	3.516
27.069	0.439	63382.989	302.258	3.293	5602.544	2.537
27.109	0.440	61408.832	178.141	2.231	5594.176	2.225
27.149	0.441	62255.056	202.153	2.716	5874.200	2.700
27.189	0.442	62382.458	234.030	6.007	5443.189	4.460
27.229	0.443	61514.759	187.367	1.760	5115.807	1.580
27.268	0.444	61394.275	230.048	4.408	5492.708	3.242
27.308	0.445	63527.765	176.775	2.920	5816.483	1.636
27.348	0.446	61590.392	212.951	1.695	5270.699	2.657
27.388	0.447	60259.715	250.677	2.148	5095.338	3.660
27.428	0.448	59924.170	168.109	2.540	5312.662	2.202
27.468	0.449	61095.223	174.548	1.624	5179.775	2.849
27.507	0.450	61439.919	194.568	1.991	5403.702	2.099
27.547	0.451	60796.631	195.557	1.424	5312.451	1.253
27.587	0.452	61994.715	199.083	1.030	5382.251	1.624
27.627	0.453	60963.578	171.698	1.589	5514.072	1.663
27.667	0.454	60459.281	168.926	1.336	5402.160	3.762
27.707	0.455	61295.196	147.670	1.964	5343.693	2.708
27.746	0.456	59466.731	177.890	1.745	5330.392	1.192
27.786	0.457	59037.622	200.618	2.853	5215.412	2.288
27.826	0.458	59861.395	176.663	1.245	5221.119	1.238
27.866	0.459	57561.563	222.932	2.063	5259.070	3.251
27.906	0.460	59016.910	217.385	3.614	5038.087	2.607
27.946	0.461	58814.595	237.155	2.042	5216.364	2.169
27.985	0.462	56900.659	194.464	0.867	4984.736	0.780
28.025	0.463	57327.375	174.439	1.828	5196.054	2.166
28.065	0.464	57817.489	140.986	1.527	5295.710	1.199
28.105	0.465	56652.592	232.363	1.797	4956.827	1.969
28.145	0.466	59033.773	193.158	3.009	5193.166	1.888
28.185	0.467	59462.973	226.162	2.917	5308.140	2.622
28.224	0.468	58399.992	184.720	2.326	5244.971	2.626
28.264	0.469	57817.978	132.790	1.990	5257.174	1.652
28.304	0.470	58600.209	206.244	1.465	4898.482	1.804
28.344	0.471	55775.447	200.476	1.050	4975.014	1.369
28.384	0.472	57703.396	192.225	1.876	4852.144	2.070
28.424	0.473	57143.029	183.339	2.022	4988.369	1.319
28.463	0.474	60008.969	259.034	3.898	5522.654	2.836
28.503	0.475	56776.283	220.252	3.250	5042.226	4.219
28.543	0.476	58203.600	190.566	2.326	5067.857	1.093
28.583	0.477	58204.472	174.281	1.631	5128.143	1.856
28.623	0.478	58383.924	155.542	2.974	5198.689	2.412
28.662	0.479	59241.355	202.533	4.012	5278.955	4.547
28.702	0.480	58593.468	216.132	3.196	5357.894	2.625
28.742	0.481	57070.087	237.590	3.109	5121.503	2.421
28.782	0.482	59599.488	253.056	1.843	5158.093	1.870
28.822	0.483	60079.587	206.000	1.435	5117.235	1.613
28.862	0.484	57963.379	173.334	0.884	5341.407	2.537
28.901	0.485	58932.371	130.763	1.288	5240.470	1.369
28.941	0.486	58714.770	180.618	1.924	5225.930	2.478
28.981	0.487	57621.742	193.139	0.978	5191.686	0.623
29.021	0.488	57650.755	225.477	1.060	4943.595	2.086
29.061	0.489	56337.932	156.674	1.024	4868.236	1.188
29.101	0.490	57654.838	232.391	1.718	4939.816	1.363
29.140	0.491	58272.512	176.172	2.496	4937.381	1.147
29.180	0.492	59729.962	213.607	1.215	5058.784	1.260
29.220	0.493	58230.057	242.931	1.430	4944.748	1.339
29.260	0.494	57595.956	203.071	2.035	4781.774	1.729
29.300	0.495	57710.302	176.696	1.502	4906.444	2.363
29.340	0.496	57281.989	218.616	1.675	4908.381	1.518
29.379	0.497	59026.329	203.733	1.391	4945.568	2.006
29.419	0.498	56719.913	200.961	1.766	4771.541	2.859
29.459	0.499	57828.047	195.655	3.715	5172.144	0.970
29.499	0.500	55986.494	148.615	2.066	5053.283	1.736
29.539	0.501	57089.547	172.814	2.050	5058.608	1.163
29.579	0.502	58682.808	210.280	3.026	4991.832	3.015
29.618	0.503	56897.422	161.092	1.453	4771.498	1.690
29.658	0.504	57633.158	135.536	1.836	4915.423	1.497
29.698	0.505	57154.486	188.420	2.132	4748.682	2.418
29.738	0.506	58270.429	167.130	1.944	4946.095	2.030
29.778	0.507	58540.703	154.660	2.345	5120.685	2.623
29.818	0.508	58695.528	218.344	2.175	4952.518	2.643
29.857	0.509	57937.028	185.930	1.759	5011.912	1.619
29.897	0.510	54911.942	159.640	2.088	4962.172	1.562
29.937	0.511	57764.381	208.653	1.894	4982.084	3.177
29.977	0.512	57364.811	242.182	2.064	5065.699	0.949
30.017	0.513	56976.328	205.825	1.928	4928.086	1.469
30.057	0.514	55995.499	205.334	2.172	4869.218	2.890
30.096	0.515	55970.978	143.349	1.575	4909.655	1.637
30.136	0.516	53904.069	136.140	1.708	4969.483	1.332
30.176	0.517	54909.334	259.970	2.920	4979.383	1.082
30.216	0.518	57803.798	189.461	1.344	5046.831	0.500
30.256	0.519	57862.071	204.467	1.946	5048.714	2.198
30.296	0.520	57883.815	169.065	1.744	4966.975	3.410
30.335	0.521	54594.884	200.281	1.687	4743.639	1.500
30.375	0.522	56763.418	250.620	2.445	4987.231	2.376
30.415	0.523	56754.924	217.931	1.843	5258.164	2.053
30.455	0.524	56278.529	167.430	1.317	5193.176	1.613
30.495	0.525	57921.825	225.662	2.396	4996.360	3.129
30.535	0.526	56835.344	162.699	1.541	4803.051	0.805
30.574	0.527	56641.325	206.350	1.533	4981.318	2.018
30.614	0.528	55971.197	199.178	2.128	4842.068	2.692
30.654	0.529	55030.576	191.017	1.570	4714.837	2.530
30.694	0.530	55234.223	164.268	1.323	5009.614	1.080
30.734	0.531	55741.780	178.451	1.391	4854.607	0.755
30.773	0.532	57996.187	155.454	1.738	5047.629	1.536
30.813	0.533	55745.608	169.633	1.916	4956.762	2.321
30.853	0.534	57667.225	168.138	1.881	5231.007	1.412
30.893	0.535	56106.697	227.963	1.370	4974.230	1.997
30.933	0.536	56932.236	179.593	1.423	4938.767	2.432
30.973	0.537	56597.873	187.828	1.621	5117.339	1.958
31.012	0.538	56790.604	180.962	1.890	5036.806	1.705
31.052	0.539	57005.585	184.494	2.449	5361.487	1.388
31.092	0.540	57149.090	226.363	2.945	5099.536	2.130
31.132	0.541	56202.638	213.141	2.025	4935.107	1.370
31.172	0.542	57302.384	233.156	2.146	5023.622	1.027
31.212	0.543	55448.037	205.127	2.887	4836.696	2.455
31.251	0.544	57071.338	195.894	2.665	5254.424	2.272
31.291	0.545	57938.565	177.744	2.596	5261.147	1.032
31.331	0.546	57580.475	216.917	2.932	5008.925	2.018
31.371	0.547	57758.370	230.083	2.939	4849.216	3.575
31.411	0.548	57885.696	187.138	1.915	4986.854	1.474
31.451	0.549	57687.048	176.018	2.830	4959.591	2.777
31.490	0.550	56808.060	218.434	1.932	4864.389	1.968
31.530	0.551	56203.876	216.764	2.441	4777.693	2.234
31.570	0.552	59604.965	216.795	2.211	5100.597	2.434
31.610	0.553	60845.464	176.324	1.386	5162.738	2.747
31.650	0.554	59896.214	223.710	2.945	5456.181	2.461
31.690	0.555	59161.682	193.606	1.434	5238.589	2.272
31.729	0.556	59698.273	184.599	1.865	5278.401	0.303
31.769	0.557	62400.750	203.666	1.637	5379.297	2.155
31.809	0.558	60266.541	204.500	2.438	5036.900	2.304
31.849	0.559	60849.213	233.486	2.100	5201.526	2.555
31.889	0.560	61101.403	243.891	2.500	5242.093	4.077
31.929	0.561	60107.137	230.788	1.943	5208.796	2.497
31.968	0.562	61008.281	184.941	1.919	5500.267	2.503
32.008	0.563	59672.366	194.652	2.031	5269.280	2.157
32.048	0.564	59071.370	217.100	3.274	5410.635	2.700
32.088	0.565	56211.443	189.864	3.183	5424.446	1.277
32.128	0.566	55799.760	193.438	2.835	4968.782	2.379
32.168	0.567	57941.938	160.142	2.331	5191.195	2.390
32.207	0.568	57237.911	139.940	1.135	5105.318	1.609
32.247	0.569	59283.997	171.464	1.483	5179.818	2.356
32.287	0.570	58778.686	192.892	1.616	5032.222	3.190
32.327	0.571	59484.856	164.805	2.036	5106.372	1.239
32.367	0.572	58064.981	184.820	1.242	5007.490	1.531
32.407	0.573	57142.088	167.262	1.327	4897.850	1.339
32.446	0.574	59423.784	218.511	1.489	5340.777	0.951
32.486	0.575	60383.028	167.746	1.270	5308.671	2.360
32.526	0.576	57236.082	171.068	1.573	5034.048	2.002
32.566	0.577	57087.516	206.605	1.191	5020.306	1.795
32.606	0.578	59669.960	201.499	1.671	5065.714	1.664
32.645	0.579	59608.269	226.682	2.577	5247.142	1.515
32.685	0.580	57167.018	185.582	1.367	5113.719	2.564
32.725	0.581	57567.405	193.303	1.310	5258.730	2.009
32.765	0.582	59653.757	181.098	1.456	5108.267	2.241
32.805	0.583	56115.258	158.268	1.646	4977.176	1.347
32.845	0.584	57878.194	215.958	1.748	5207.604	3.383
32.884	0.585	57451.331	243.275	2.158	5003.610	1.926
32.924	0.586	57293.566	187.041	1.999	4949.542	1.972
32.964	0.587	56795.881	210.399	1.675	5087.682	2.077
33.004	0.588	58127.359	175.607	2.076	5107.563	1.479
33.044	0.589	57225.856	172.618	1.141	5004.709	1.395
33.084	0.590	59052.124	162.442	1.458	5236.201	2.126
33.123	0.591	56138.209	188.289	1.492	5096.849	0.954
33.163	0.592	58032.196	144.736	2.121	5330.077	1.193
33.203	0.593	59467.830	163.810	1.667	5376.731	1.051
33.243	0.594	59084.733	186.924	1.443	5188.510	2.157
33.283	0.595	57894.184	177.289	1.307	5178.253	2.555
33.323	0.596	58261.578	193.772	1.953	5050.790	1.172
33.362	0.597	60089.000	128.575	1.904	5284.954	2.206
33.402	0.598	56733.022	178.768	1.651	4860.282	1.631
33.442	0.599	57804.722	162.837	2.105	4950.777	3.127
33.482	0.600	58376.116	139.149	1.988	5117.307	2.506
33.522	0.601	58814.945	190.919	2.589	5368.067	1.582
33.562	0.602	59063.320	195.345	1.485	5518.858	1.542
33.601	0.603	58353.119	192.187	1.578	5205.033	2.216
33.641	0.604	60063.746	163.057	1.539	5190.850	1.313
33.681	0.605	59459.871	215.872	2.224	5103.187	3.256
33.721	0.606	57036.786	160.450	1.983	5010.476	1.555
33.761	0.607	60144.485	135.638	1.027	5155.282	1.155
33.801	0.608	58061.748	159.917	2.665	5158.188	1.901
33.840	0.609	58338.518	209.689	2.574	5257.980	1.748
33.880	0.610	59221.953	155.342	2.881	5234.060	2.124
33.920	0.611	58445.078	162.079	2.290	5262.737	2.592
33.960	0.612	59882.326	151.327	2.235	5290.657	1.999
34.000	0.613	58192.028	158.369	1.619	5329.439	1.518
34.040	0.614	60820.154	247.263	4.712	5178.890	3.510
34.079	0.615	59370.412	157.563	2.055	5342.555	2.283
34.119	0.616	61128.388	190.021	1.660	5238.026	2.648
34.159	0.617	59788.870	174.653	1.827	5386.933	2.123
34.199	0.618	57580.185	215.303	2.431	5058.024	2.005
34.239	0.619	60740.644	210.734	4.199	5549.296	3.736
34.279	0.620	58680.707	185.854	2.445	5550.068	1.916
34.318	0.621	60076.277	195.524	2.296	5313.102	3.351
34.358	0.622	59850.858	146.238	2.479	5410.635	2.679
34.398	0.623	58985.078	170.675	0.967	5133.182	2.055
34.438	0.624	60785.696	198.202	3.260	5455.033	2.105
34.478	0.625	62681.339	141.232	3.037	5638.127	2.457
34.518	0.626	62081.760	190.280	2.432	5553.869	2.361
34.557	0.627	61234.684	215.837	1.645	5397.821	2.039
34.597	0.628	62949.452	195.969	2.292	5375.032	3.430
34.637	0.629	61718.447	180.290	3.610	5832.049	1.916
34.677	0.630	62185.833	196.860	2.856	5559.082	5.346
34.717	0.631	63639.533	214.768	2.266	5349.828	1.883
34.756	0.632	63850.457	203.327	2.457	5255.424	2.623
34.796	0.633	63509.697	160.646	2.562	5244.162	2.295
34.836	0.634	61349.389	209.585	1.915	5223.532	3.204
34.876	0.635	59323.582	250.530	1.822	5083.066	2.219
34.916	0.636	60428.419	223.786	2.238	5213.594	1.481
34.956	0.637	61315.569	176.385	2.175	5460.345	0.992
34.995	0.638	61529.571	228.382	2.299	5254.808	3.718
35.035	0.639	60463.190	205.619	2.172	5403.846	1.190
35.075	0.640	62128.846	184.877	1.530	5389.969	1.501
35.115	0.641	61320.980	169.787	2.595	5407.272	2.636
35.155	0.642	60637.744	207.926	2.253	5164.277	1.713
35.195	0.643	59921.487	206.343	1.705	5126.780	0.374
35.234	0.644	63242.645	165.533	1.848	5363.766	3.448
35.274	0.645	62771.200	163.180	1.491	5308.075	2.376
35.314	0.646	62547.800	157.459	1.447	5378.347	1.239
35.354	0.647	63585.057	198.670	1.074	5247.985	1.724
35.394	0.648	61997.206	195.868	0.766	5400.904	1.541
35.434	0.649	61308.645	174.245	2.299	5540.000	1.558
35.473	0.650	61302.659	216.864	1.862	5339.338	1.220
35.513	0.651	62738.703	156.843	1.757	5418.992	2.113
35.553	0.652	61148.021	175.438	1.780	5321.519	1.333
35.593	0.653	61879.096	175.399	1.468	5266.104	2.745
35.633	0.654	62810.293	171.652	1.690	5417.375	1.944
35.673	0.655	63040.643	182.510	2.042	5228.044	2.145
35.712	0.656	60368.627	153.470	1.372	5287.400	3.033
35.752	0.657	61314.543	169.978	2.213	5266.139	2.550
35.792	0.658	61391.856	168.763	2.328	5388.843	1.531
35.832	0.659	61471.646	200.592	1.913	5630.836	1.796
35.872	0.660	62242.974	183.138	3.576	5477.722	4.301
35.912	0.661	62512.248	162.997	2.258	5421.623	2.243
35.951	0.662	60314.411	233.532	1.568	5206.972	1.917
35.991	0.663	62468.041	144.223	1.258	5385.883	2.061
36.031	0.664	61958.290	261.286	1.726	5517.154	1.760
36.071	0.665	60335.511	153.983	2.235	5297.940	1.496
36.111	0.666	57286.289	192.742	1.307	5070.351	1.452
36.151	0.667	59364.796	161.623	1.561	5021.762	1.999
36.190	0.668	57419.469	160.779	1.197	4752.421	1.904
36.230	0.669	58263.705	175.588	2.429	5314.407	2.318
36.270	0.670	58694.164	152.389	2.640	5051.392	1.127
36.310	0.671	60161.892	138.356	1.521	5273.036	1.284
36.350	0.672	58062.414	183.346	1.323	4961.134	1.464
36.390	0.673	60643.309	209.060	2.259	5287.308	2.334
36.429	0.674	61035.191	166.908	2.162	5311.720	2.399
36.469	0.675	61140.304	198.582	2.020	5017.596	2.110
36.509	0.676	60228.091	184.506	1.325	4911.916	1.508
36.549	0.677	58744.864	157.794	1.457	5029.707	1.403
36.589	0.678	57555.187	190.978	2.221	4750.242	1.600
36.628	0.679	54356.079	181.914	0.869	4602.062	1.027
36.668	0.680	54852.932	160.298	1.471	4826.888	1.257
36.708	0.681	55769.165	142.573	1.617	4596.310	1.939
36.748	0.682	59438.763	142.154	1.072	4995.034	1.812
36.788	0.683	62505.443	194.980	1.688	5183.747	1.662
36.828	0.684	61504.394	203.920	1.449	5369.622	1.851
36.867	0.685	62069.816	140.119	3.138	5402.849	1.123
36.907	0.686	60515.536	221.159	2.811	5331.218	2.077
36.947	0.687	60019.554	174.551	2.721	5633.786	2.374
36.987	0.688	60050.688	179.537	1.292	5269.974	1.132
37.027	0.689	59887.681	206.987	4.146	5702.955	2.915
37.067	0.690	62908.789	210.072	2.901	5520.360	3.658
37.106	0.691	61844.965	154.168	2.234	5411.857	2.604
37.146	0.692	61963.963	169.398	1.621	5135.269	0.970
37.186	0.693	61603.679	201.746	1.679	5185.170	0.848
37.226	0.694	60250.478	151.822	3.264	5400.174	2.245
37.266	0.695	60605.928	175.148	1.873	5013.819	1.654
37.306	0.696	60475.490	152.868	1.479	5250.267	1.465
37.345	0.697	62702.225	169.581	1.338	5166.820	4.343
37.385	0.698	63669.118	167.710	1.732	5333.129	1.139
37.425	0.699	64576.667	187.668	5.136	6080.918	2.318
37.465	0.700	65483.332	214.890	2.766	5699.444	2.242
37.505	0.701	65512.799	168.682	0.978	5429.245	1.241
37.545	0.702	62869.091	166.383	1.254	5444.832	1.471
37.584	0.703	64276.385	179.419	1.505	5511.817	1.544
37.624	0.704	63189.907	199.791	2.059	5280.940	2.996
37.664	0.705	65571.550	197.702	1.477	5326.513	1.009
37.704	0.706	64238.768	180.945	1.662	5360.392	2.818
37.744	0.707	62551.651	201.379	1.839	5270.651	2.019
37.784	0.708	64721.294	194.294	2.089	5646.253	1.646
37.823	0.709	65141.649	181.993	2.590	5558.070	4.466
37.863	0.710	65387.578	213.031	1.671	5299.882	1.668
37.903	0.711	65142.179	196.600	2.553	5530.199	2.686
37.943	0.712	64905.693	234.587	3.468	5569.459	1.621
37.983	0.713	64344.001	230.951	1.880	5233.490	3.486
38.023	0.714	63885.094	156.055	2.097	5516.803	1.424
38.062	0.715	64188.504	151.538	2.705	5601.336	2.069
38.102	0.716	62234.562	185.015	1.568	5397.465	1.844
38.142	0.717	59960.448	173.276	1.814	5179.423	3.122
38.182	0.718	61393.523	226.094	2.267	5016.897	1.024
38.222	0.719	61349.741	232.359	3.004	5309.128	2.464
38.262	0.720	62853.724	151.154	1.672	5353.590	1.157
38.301	0.721	63621.997	198.920	1.402	5365.276	3.813
38.341	0.722	62473.124	192.610	1.416	5204.941	2.335
38.381	0.723	62367.490	132.474	2.126	5489.243	1.698
38.421	0.724	61674.308	143.442	2.057	5381.417	1.975
38.461	0.725	62424.700	164.724	1.420	5447.946	1.286
38.501	0.726	62117.471	162.124	1.254	5353.538	0.968
38.540	0.727	62603.746	229.807	1.909	5216.627	1.672
38.580	0.728	61565.096	136.801	2.218	5360.599	1.884
38.620	0.729	62347.102	139.126	1.976	5443.616	3.653
38.660	0.730	63842.495	218.740	1.655	5379.324	2.853
38.700	0.731	61324.051	158.010	1.545	5262.668	1.789
38.739	0.732	60365.296	180.717	1.427	5306.138	2.526
38.779	0.733	60055.293	130.056	1.584	5346.975	0.996
38.819	0.734	61273.325	180.716	2.537	5276.535	1.307
38.859	0.735	62357.139	176.977	2.284	5474.099	2.112
38.899	0.736	60905.399	162.899	1.798	5448.569	0.701
38.939	0.737	60198.777	191.846	2.714	5223.456	1.698
38.978	0.738	62491.050	197.743	1.896	5296.414	2.991
39.018	0.739	60058.102	193.725	3.054	5057.900	2.922
39.058	0.740	59518.579	214.125	2.186	5250.274	2.300
39.098	0.741	60630.521	182.828	1.394	5147.265	1.555
39.138	0.742	59074.061	163.774	1.902	5177.347	1.903
39.178	0.743	59606.448	164.603	2.537	5261.023	1.752
39.217	0.744	59821.630	199.415	1.063	5165.468	2.412
39.257	0.745	61511.698	124.465	1.804	5397.006	1.673
39.297	0.746	59864.992	175.663	2.388	5215.364	1.863
39.337	0.747	61277.818	190.671	1.419	5260.194	1.894
39.377	0.748	62791.782	175.085	2.402	5259.143	1.656
39.417	0.749	60048.133	236.004	2.359	5053.365	2.435
39.456	0.750	57943.503	173.733	2.535	5071.546	2.130
39.496	0.751	57115.037	165.910	2.057	4935.294	4.004
39.536	0.752	58677.134	181.092	1.582	5016.967	1.487
39.576	0.753	57758.680	154.853	2.377	5044.716	1.516
39.616	0.754	59710.372	159.266	1.592	5177.898	1.773
39.656	0.755	58197.901	181.622	1.655	5055.033	2.392
39.695	0.756	58486.347	165.657	1.235	4924.955	1.314
39.735	0.757	59680.156	142.071	2.055	5217.673	1.660
39.775	0.758	59017.474	138.134	1.822	5174.012	1.941
39.815	0.759	57592.343	210.627	1.350	4929.345	1.196
39.855	0.760	57910.917	129.467	1.555	4986.383	1.253
39.895	0.761	54045.193	190.178	1.426	4556.752	1.857
39.934	0.762	53957.568	173.323	1.499	4572.643	1.590
39.974	0.763	55620.850	198.410	1.982	4708.700	1.220
40.014	0.764	56699.468	157.869	1.952	4903.667	2.193
40.054	0.765	53836.557	167.700	1.420	4544.968	1.672
40.094	0.766	52660.212	156.147	1.309	4554.166	1.631
40.134	0.767	55476.824	171.340	2.229	4576.658	3.056
40.173	0.768	53851.977	131.504	2.107	4741.559	1.195
40.213	0.769	53983.112	148.291	1.138	4597.697	2.660
40.253	0.770	54758.050	188.112	1.103	4589.226	1.472
40.293	0.771	55504.890	112.611	1.536	4863.414	0.893
40.333	0.772	57033.064	174.473	1.638	4852.510	1.879
40.373	0.773	56832.055	182.117	2.758	4738.177	1.539
40.412	0.774	57436.122	180.332	1.897	4706.768	2.657
40.452	0.775	59384.361	155.638	1.042	4969.459	1.672
40.492	0.776	61296.427	163.620	1.788	5235.572	2.385
40.532	0.777	55387.058	121.716	1.992	4742.132	1.325
40.572	0.778	53426.160	200.267	1.808	4531.238	1.075
40.612	0.779	55779.268	182.265	1.967	4728.324	1.823
40.651	0.780	54768.955	148.908	2.042	4686.256	1.845
40.691	0.781	53798.714	193.230	1.610	4601.057	1.157
40.731	0.782	55455.406	201.338	2.190	4691.465	2.112
40.771	0.783	54174.830	152.953	1.197	4738.519	1.958
40.811	0.784	54003.116	166.066	2.177	4611.742	2.136
40.850	0.785	55687.767	201.419	1.881	4612.795	1.722
40.890	0.786	54749.642	160.390	2.256	4786.616	2.349
40.930	0.787	54251.955	223.415	2.064	4594.841	2.200
40.970	0.788	53994.867	168.334	1.638	4598.439	1.375
41.010	0.789	54984.202	152.104	1.445	4824.083	1.646
41.050	0.790	52826.645	164.380	1.715	4586.247	1.768
41.089	0.791	54262.128	159.132	1.276	4597.457	2.165
41.129	0.792	52938.576	167.887	1.500	4633.997	1.991
41.169	0.793	55145.347	176.703	1.588	4593.583	2.120
41.209	0.794	54591.751	142.879	1.682	4803.549	1.055
41.249	0.795	53327.767	178.422	1.392	4536.265	1.323
41.289	0.796	55059.981	158.380	1.838	4756.105	1.372
41.328	0.797	54142.752	160.123	1.583	4744.237	1.338
41.368	0.798	55239.833	168.769	1.815	4641.343	0.738
41.408	0.799	53271.991	203.777	2.395	4620.732	1.415
41.448	0.800	54356.973	133.442	1.718	4665.183	1.617
41.488	0.801	55326.422	156.027	1.907	4623.224	2.520
41.528	0.802	52778.120	173.001	1.487	4482.081	1.051
