/* DATA DESCRIPTION:
Citation:	Hennekam, Rick; Van der Bolt, Bregje; Van Nes, Egbert H; de Lange, Gert J; Scheffer, Marten; Reichart, Gert-Jan (2020): Calibrated XRF-scanning data (mm resolution) for elements Al, Ba, Mo, Ti, and U in Mediterranean core MS21PC. PANGAEA, https://doi.org/10.1594/PANGAEA.923192, 
	In: Hennekam, R et al. (2020): Calibrated XRF-scanning data (mm resolution) and calibration data (ICP-OES and ICP-MS) for elements Al, Ba, Mo, Ti, and U in Mediterranean cores MS21, MS66, and 64PE406E1. PANGAEA, https://doi.org/10.1594/PANGAEA.923197
Keyword(s):	geochemistry; Mediterranean Sea; sapropels; trace elements; XRF-scanning
Project(s):	Geochemical scanning of climate change analogues to assess future hypoxia in restricted basins (SCANALOGUE) (URI: https://www.nioz.nl/en/research/projects/4267-0)
Coverage:	LATITUDE: 32.344970 * LONGITUDE: 31.650080
	DATE/TIME START: 2004-06-29T07:59:57 * DATE/TIME END: 2004-06-29T07:59:57
	MINIMUM DEPTH, sediment/rock: 0.011 m * MAXIMUM DEPTH, sediment/rock: 7.516 m
Event(s):	MS21PC (MIMES_43) * LATITUDE: 32.344970 * LONGITUDE: 31.650080 * DATE/TIME: 2004-06-29T07:59:57 * ELEVATION: -1022.0 m * LOCATION: Osiris & Amon Mud Volcano * CAMPAIGN: MIMES * BASIS: Pelagia (URI: https://www.nioz.nl/en/facilities/research-vessels/RV-pelagia) * METHOD/DEVICE: Piston corer (PC) * COMMENT: MS21PC Bottom
Parameter(s):	AGE [ka BP] (Age) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	DEPTH, sediment/rock [m] (Depth) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	Aluminium [mg/kg] (Al) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Barium [mg/kg] (Ba) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Molybdenum [mg/kg] (Mo) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Titanium [mg/kg] (Ti) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Uranium [mg/kg] (U) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	37300 data points
*/
Age [ka BP]	Depth [m]	Al [mg/kg]	Ba [mg/kg]	Mo [mg/kg]	Ti [mg/kg]	U [mg/kg]
6.509	0.378	67023.423	356.747	4.005	4916.856	7.081
6.523	0.379	67784.727	388.548	4.198	4908.410	7.595
6.537	0.380	67745.784	358.538	4.630	4964.479	8.882
6.550	0.381	68845.592	374.638	4.512	5082.346	7.398
6.564	0.382	69743.565	347.302	6.234	5174.982	8.067
6.578	0.383	70252.613	386.759	4.568	5186.852	9.451
6.592	0.384	67628.393	403.803	5.811	5077.665	9.715
6.606	0.385	66709.804	398.442	4.645	4980.713	4.101
6.620	0.386	66253.865	336.890	3.281	4925.547	5.240
6.634	0.387	66938.166	423.100	5.050	4897.704	6.153
6.647	0.388	67978.194	432.736	5.630	4977.532	10.972
6.661	0.389	65150.680	431.802	3.631	4795.506	10.363
6.675	0.390	66643.883	482.553	6.494	4847.944	6.747
6.689	0.391	68487.031	436.472	8.558	5029.107	9.614
6.702	0.392	64097.406	336.488	4.698	4730.949	5.854
6.716	0.393	65488.093	406.166	7.118	4780.905	6.823
6.730	0.394	66800.170	473.616	5.092	4877.857	9.671
6.743	0.395	66279.112	423.304	5.702	4862.707	10.231
6.757	0.396	67168.824	454.681	6.321	5004.069	13.033
6.771	0.397	65149.776	396.304	3.737	4850.337	8.889
6.783	0.398	68094.746	447.488	8.625	4922.534	7.521
6.794	0.399	65134.570	381.290	5.791	4839.014	8.077
6.805	0.400	64987.485	395.123	7.036	4849.644	9.437
6.816	0.401	67154.168	356.639	6.227	5025.895	6.793
6.827	0.402	67164.005	399.269	7.120	4901.671	8.356
6.836	0.403	66149.180	370.960	9.110	4827.798	6.197
6.844	0.404	66111.109	401.842	6.098	4870.451	8.815
6.852	0.405	67341.053	361.238	6.466	4991.788	8.536
6.860	0.406	67181.691	397.565	6.753	4890.452	8.725
6.868	0.407	65362.314	449.038	6.822	4843.567	9.601
6.876	0.408	68348.881	410.068	7.497	5072.929	10.394
6.884	0.409	67760.670	374.157	6.924	4973.374	13.386
6.892	0.410	66822.889	350.602	9.514	5066.873	3.872
6.901	0.411	67930.296	372.289	5.810	4867.487	8.831
6.909	0.412	68988.239	369.636	8.376	5107.400	7.803
6.917	0.413	69579.961	403.898	6.021	5199.230	7.642
6.925	0.414	69179.818	333.984	6.467	5157.127	8.180
6.933	0.415	70595.836	369.855	6.702	5327.266	6.316
6.941	0.416	70989.027	345.261	5.785	5350.246	11.755
6.949	0.417	70266.909	370.766	7.687	5219.698	8.076
6.957	0.418	70360.736	329.374	7.117	5378.514	9.880
6.965	0.419	70498.807	301.163	5.440	5384.545	6.453
6.973	0.420	70850.372	339.114	4.485	5268.114	6.162
6.981	0.421	71943.826	376.331	7.183	5246.658	10.190
6.990	0.422	68685.832	368.584	6.787	5133.057	9.463
6.998	0.423	69975.262	361.192	8.204	5329.947	12.748
7.006	0.424	69511.497	393.820	6.785	5243.752	12.999
7.014	0.425	67284.507	383.599	5.183	5079.269	5.742
7.022	0.426	69047.466	436.431	7.229	5094.614	8.333
7.030	0.427	67165.511	394.850	6.032	4969.388	10.182
7.038	0.428	71109.868	426.452	8.226	5300.887	10.524
7.046	0.429	71537.262	440.711	7.918	5269.676	8.653
7.054	0.430	73329.867	439.213	7.965	5317.708	6.612
7.062	0.431	68017.084	345.489	6.218	5087.322	8.265
7.070	0.432	67537.057	379.759	7.117	5004.071	6.732
7.078	0.433	68712.279	434.170	7.206	5076.386	8.680
7.086	0.434	65752.777	431.745	4.906	4887.264	5.188
7.094	0.435	67095.491	413.508	5.521	4961.085	8.375
7.102	0.436	68089.609	421.320	6.311	5018.506	14.697
7.110	0.437	70380.333	449.215	8.481	5218.260	7.573
7.118	0.438	65493.951	397.063	7.398	4855.059	7.131
7.126	0.439	65985.620	374.075	8.180	4849.514	5.956
7.134	0.440	66733.075	383.562	7.232	4992.765	14.056
7.142	0.441	66062.002	314.867	7.044	5011.318	5.537
7.150	0.442	67245.982	364.251	4.701	4995.886	7.675
7.158	0.443	67567.728	385.306	7.636	5025.582	9.062
7.166	0.444	67751.518	356.393	10.365	5049.971	9.702
7.174	0.445	66778.919	340.415	6.884	5054.498	5.398
7.182	0.446	67765.286	357.901	5.255	5006.464	13.597
7.191	0.447	63766.161	340.751	5.384	4850.790	4.068
7.198	0.448	65423.812	300.932	5.105	5008.340	5.611
7.206	0.449	65977.438	246.332	6.820	5187.822	5.301
7.213	0.450	67809.317	307.693	5.800	5247.783	9.162
7.221	0.451	68310.160	344.612	6.700	5202.573	7.668
7.228	0.452	66187.037	332.636	6.920	4982.503	10.174
7.235	0.453	68860.029	290.230	7.135	5219.060	6.961
7.242	0.454	69738.224	328.807	5.847	5138.773	5.415
7.249	0.455	67309.900	344.109	8.120	5072.298	7.231
7.256	0.456	67751.386	343.969	8.055	5005.234	9.423
7.263	0.457	70353.205	371.656	6.735	5189.801	8.412
7.270	0.458	72491.452	318.091	9.052	5403.002	9.504
7.277	0.459	72522.541	295.198	5.378	5466.798	8.330
7.285	0.460	71684.221	287.482	10.269	5299.037	6.775
7.292	0.461	72306.207	381.840	7.656	5533.785	9.457
7.299	0.462	73041.928	371.480	6.346	5424.488	10.394
7.306	0.463	73091.631	420.430	8.500	5408.423	11.385
7.313	0.464	71935.048	285.535	6.865	5554.253	5.550
7.320	0.465	74013.270	315.042	3.954	5657.660	6.097
7.327	0.466	73847.695	337.382	6.986	5706.160	8.940
7.334	0.467	74219.266	373.745	7.818	5595.330	9.243
7.341	0.468	72979.037	333.476	9.202	5626.016	9.785
7.348	0.469	73369.578	300.545	9.136	5712.391	4.555
7.355	0.470	72121.527	381.573	8.067	5604.106	11.534
7.362	0.471	74013.576	309.629	5.738	5684.975	6.970
7.370	0.472	73211.889	378.523	6.529	5643.728	7.756
7.377	0.473	72891.874	285.248	4.926	5579.322	6.774
7.440	0.482	73727.629	372.712	8.263	5754.703	6.262
7.448	0.483	77059.748	428.931	7.548	5692.966	14.810
7.455	0.484	75122.172	337.223	10.726	6085.583	9.575
7.462	0.485	76362.628	359.285	11.171	6140.534	12.927
7.469	0.486	77583.243	377.971	7.459	6161.921	10.184
7.476	0.487	78815.574	416.901	10.575	5950.452	10.513
7.483	0.488	78281.779	369.599	8.429	6163.811	5.393
7.490	0.489	76312.088	347.713	6.173	5958.250	7.108
7.497	0.490	76000.550	466.826	8.208	5791.592	6.405
7.504	0.491	75472.440	340.271	6.434	5950.299	8.057
7.511	0.492	75465.786	352.540	7.098	5952.057	10.834
7.518	0.493	78828.741	339.908	7.415	6159.869	7.102
7.525	0.494	77477.050	329.926	7.519	6118.556	7.534
7.533	0.495	79461.281	348.446	10.388	6146.746	8.847
7.540	0.496	82760.893	339.654	10.516	6278.820	15.892
7.547	0.497	78787.504	484.115	8.859	6149.129	12.089
7.554	0.498	79055.685	393.923	10.673	6110.399	6.715
7.561	0.499	80541.151	372.724	10.508	6298.968	5.723
7.569	0.500	83042.875	384.051	8.143	6376.288	8.288
7.576	0.501	83723.879	414.874	14.165	6153.237	11.488
7.583	0.502	79370.356	379.811	7.128	6170.171	12.733
7.591	0.503	81117.926	348.810	8.243	6243.470	11.169
7.599	0.504	81993.573	428.133	10.487	6364.499	6.236
7.607	0.505	82117.917	336.473	12.196	6463.842	14.550
7.614	0.506	78933.195	451.755	8.588	6117.507	7.742
7.622	0.507	80886.104	367.374	11.077	6228.335	9.923
7.630	0.508	81180.209	426.619	11.718	6231.518	7.080
7.638	0.509	78839.445	387.716	11.231	6074.628	7.257
7.646	0.510	78401.264	412.634	12.996	6037.089	4.596
7.654	0.511	77450.835	426.640	11.797	5775.243	7.512
7.662	0.512	77582.866	301.427	8.308	6151.905	3.714
7.670	0.513	81127.598	337.426	8.616	6318.953	12.039
7.677	0.514	78577.947	319.533	6.139	6137.862	8.623
7.685	0.515	79447.306	402.762	8.559	6125.411	12.850
7.693	0.516	80187.525	366.377	10.182	6162.057	10.682
7.701	0.517	82500.016	374.849	8.110	6297.131	8.328
7.709	0.518	80768.669	404.161	9.840	5993.382	5.094
7.717	0.519	78473.033	400.470	8.863	6225.638	7.418
7.725	0.520	80731.447	291.150	12.337	6343.195	7.206
7.733	0.521	79886.880	391.981	14.448	6020.292	11.816
7.741	0.522	80461.556	408.816	9.123	6015.431	6.426
7.748	0.523	77951.402	303.303	10.930	6038.343	8.240
7.756	0.524	75576.136	341.549	10.436	5757.143	6.339
7.764	0.525	75693.074	382.281	16.203	5763.759	7.547
7.772	0.526	75446.686	299.170	12.669	5920.760	7.601
7.780	0.527	75958.725	304.747	13.382	5725.087	7.758
7.788	0.528	77960.054	364.039	12.173	5657.286	6.909
7.796	0.529	77400.404	270.252	12.368	5814.177	8.852
7.804	0.530	74256.206	265.569	11.808	5771.419	3.891
7.811	0.531	71515.250	264.303	13.853	5370.489	8.047
7.819	0.532	72544.702	269.468	15.251	5556.485	7.196
7.827	0.533	74414.881	236.208	10.336	5773.281	2.089
7.835	0.534	75692.521	261.863	10.658	5852.250	5.562
7.843	0.535	77022.039	295.644	8.362	5872.996	5.435
7.851	0.536	76282.349	266.155	15.106	6081.337	4.527
7.859	0.537	74884.538	224.500	16.504	5964.639	5.769
7.867	0.538	72909.458	218.384	18.471	5857.948	5.653
7.875	0.539	71987.100	271.251	18.991	5881.779	6.279
7.883	0.540	71971.654	331.541	32.415	5701.814	2.445
7.891	0.541	72616.093	325.697	25.636	5614.497	3.743
7.899	0.542	72811.087	422.231	18.424	5647.902	9.500
7.906	0.543	74566.899	413.788	11.065	5685.966	8.173
7.914	0.544	74746.171	352.374	8.455	5892.210	5.876
7.922	0.545	74445.877	395.063	17.822	5764.746	10.315
7.930	0.546	72061.307	321.871	14.348	5688.710	9.451
7.938	0.547	73251.503	393.550	18.988	5581.886	10.015
7.946	0.548	71928.715	433.985	16.015	5466.887	5.593
7.953	0.549	71933.593	474.586	10.660	5565.712	6.681
7.960	0.550	70312.361	458.471	15.161	5578.370	9.943
7.968	0.551	69817.453	511.010	18.600	5431.336	10.038
7.975	0.552	71186.076	498.348	17.752	5528.322	10.795
7.982	0.553	72830.862	424.623	16.512	5822.057	14.728
7.989	0.554	76316.661	474.924	18.035	5694.367	5.397
7.996	0.555	78205.324	462.041	11.509	5887.567	8.295
8.003	0.556	80994.760	502.914	13.708	6066.283	7.297
8.010	0.557	83076.946	352.747	8.241	6421.431	8.931
8.016	0.558	82037.642	310.768	13.708	6374.467	6.835
8.023	0.559	80606.846	391.655	13.313	6197.733	7.908
8.030	0.560	79811.233	446.960	12.645	6069.286	9.497
8.037	0.561	79015.545	446.407	16.527	5919.506	9.554
8.044	0.562	76429.032	405.064	9.804	6047.955	4.551
8.051	0.563	76018.597	407.069	12.322	5822.143	4.310
8.058	0.564	75474.238	412.906	10.739	5755.981	6.460
8.065	0.565	78196.762	409.955	10.701	6141.831	8.178
8.071	0.566	80963.543	358.953	13.334	6287.507	6.506
8.078	0.567	81035.059	362.296	11.649	6286.455	4.900
8.085	0.568	79863.187	459.994	13.336	6145.252	7.475
8.092	0.569	75395.554	460.411	11.827	5793.132	6.594
8.099	0.570	73293.976	413.111	8.929	5518.646	8.466
8.106	0.571	78737.028	403.566	9.816	5818.460	9.754
8.113	0.572	79918.155	331.201	9.262	6084.775	8.820
8.120	0.573	77540.454	306.272	9.323	6077.742	3.349
8.126	0.574	79673.367	361.012	12.158	6034.640	3.820
8.133	0.575	79695.430	372.393	10.030	6014.889	4.272
8.140	0.576	82054.498	397.764	9.986	6016.374	4.877
8.147	0.577	80840.362	360.333	12.160	6037.852	3.956
8.154	0.578	78260.475	331.783	12.042	5866.032	4.002
8.161	0.579	79721.021	298.372	11.987	6205.844	5.979
8.168	0.580	79338.496	349.594	9.642	5909.314	11.739
8.175	0.581	80804.869	507.047	13.937	5973.523	9.949
8.182	0.582	81372.870	379.197	9.203	6208.131	3.404
8.189	0.583	80883.431	420.893	14.233	6032.296	14.176
8.196	0.584	80813.774	432.811	12.037	6110.887	8.650
8.203	0.585	80532.697	356.629	13.467	6070.434	6.721
8.210	0.586	79991.770	444.434	10.023	6071.617	6.719
8.217	0.587	76869.906	342.100	11.098	5952.431	6.021
8.224	0.588	81340.543	447.486	12.889	6067.927	11.964
8.231	0.589	80299.598	354.997	8.949	6326.477	7.583
8.238	0.590	80893.598	416.489	12.030	6097.181	10.561
8.245	0.591	82486.431	421.191	17.660	6218.831	6.582
8.252	0.592	80808.278	383.228	12.071	6182.104	7.594
8.259	0.593	82035.251	346.348	9.769	6303.542	6.868
8.266	0.594	81772.903	359.046	14.747	6359.555	9.762
8.273	0.595	81725.205	342.717	16.675	6275.116	5.976
8.280	0.596	81700.034	369.241	9.853	6353.932	7.323
8.286	0.597	81260.821	347.763	10.513	6266.176	6.801
8.293	0.598	82192.421	423.940	10.454	6131.367	7.099
8.299	0.599	81512.892	369.774	15.134	6271.854	6.541
8.305	0.600	80001.048	299.803	10.307	6045.928	4.074
8.311	0.601	81298.401	348.330	11.909	6136.461	8.215
8.317	0.602	78884.313	348.374	12.619	6280.949	4.094
8.323	0.603	80800.778	355.143	10.709	6353.430	7.352
8.328	0.604	80030.464	363.163	12.521	6037.786	3.593
8.334	0.605	82909.165	292.553	7.903	6489.894	6.630
8.339	0.606	83101.726	425.673	15.000	6293.353	6.060
8.345	0.607	80197.863	451.684	14.076	6180.075	8.351
8.350	0.608	77562.959	348.742	9.843	5760.242	4.371
8.355	0.609	82242.160	432.672	6.662	6153.075	9.576
8.361	0.610	82693.508	289.358	6.561	6519.583	7.020
8.366	0.611	83858.637	272.548	7.099	6731.811	4.604
8.372	0.612	83233.869	281.297	8.716	6525.255	5.718
8.377	0.613	84202.873	310.474	10.299	6540.128	4.357
8.382	0.614	81714.300	321.306	9.052	6430.744	6.774
8.388	0.615	82323.211	333.884	11.018	6427.311	6.279
8.393	0.616	85134.702	335.964	12.355	6511.604	10.306
8.398	0.617	82494.305	342.503	11.769	6441.866	6.966
8.404	0.618	84544.130	350.299	10.547	6449.566	5.405
8.409	0.619	79921.443	269.941	7.112	6331.411	5.458
8.414	0.620	83160.769	276.507	11.964	6510.915	10.076
8.420	0.621	82889.701	284.695	11.518	6629.884	6.439
8.425	0.622	83383.679	328.386	10.835	6543.392	5.860
8.430	0.623	82555.245	353.059	12.753	6516.913	6.226
8.435	0.624	84084.601	352.464	10.624	6448.529	9.431
8.441	0.625	81758.795	353.519	7.851	6363.005	7.325
8.446	0.626	83688.360	322.618	12.523	6371.550	9.728
8.451	0.627	81803.746	330.288	9.857	6259.039	7.324
8.457	0.628	82076.515	474.121	11.904	6108.404	12.186
8.462	0.629	81001.248	365.352	9.736	6135.104	5.658
8.467	0.630	82869.119	373.521	11.830	6255.725	7.670
8.472	0.631	83573.714	375.997	14.416	6170.222	9.223
8.478	0.632	85752.048	354.858	10.980	6556.292	5.758
8.483	0.633	82054.462	386.419	12.778	6474.648	4.394
8.488	0.634	81071.272	320.875	9.893	6534.047	6.512
8.493	0.635	79999.514	307.911	10.759	6314.051	8.330
8.499	0.636	78758.475	342.509	7.907	6125.676	5.496
8.504	0.637	80441.756	291.727	9.140	6193.038	3.476
8.509	0.638	82365.564	301.179	9.592	6264.302	6.449
8.514	0.639	78324.814	292.385	7.368	6283.150	4.428
8.520	0.640	79093.735	406.059	9.338	6074.594	4.686
8.525	0.641	74239.202	330.972	7.521	5930.446	4.174
8.530	0.642	76318.552	292.182	10.707	6047.399	3.294
8.535	0.643	76491.376	334.036	7.141	5909.878	4.855
8.541	0.644	77453.118	393.954	9.350	5824.868	6.327
8.546	0.645	74433.144	420.214	16.195	5553.082	8.185
8.551	0.646	76292.671	425.983	14.581	5596.347	8.983
8.556	0.647	76821.410	484.995	13.535	5573.550	5.157
8.561	0.648	76211.795	381.010	13.382	5773.846	4.520
8.567	0.649	76928.887	388.878	13.395	5854.363	4.644
8.572	0.650	80808.802	377.800	14.417	6261.463	8.875
8.577	0.651	80743.447	322.296	11.627	6288.480	6.656
8.583	0.652	80708.082	349.298	14.853	6227.597	10.870
8.588	0.653	80658.259	364.757	16.451	6427.216	7.740
8.593	0.654	81515.598	271.504	13.580	6397.155	5.442
8.598	0.655	83363.438	378.395	17.743	6462.442	4.714
8.604	0.656	82710.434	340.015	15.139	6278.124	7.652
8.609	0.657	85468.171	346.043	15.404	6562.676	5.825
8.614	0.658	83566.295	302.652	17.493	6432.277	5.818
8.619	0.659	85455.580	409.068	21.992	6512.799	8.828
8.625	0.660	84063.174	301.557	20.462	6518.429	6.605
8.630	0.661	84786.568	356.154	17.739	6434.447	9.361
8.635	0.662	81767.294	353.852	10.199	6370.453	4.776
8.640	0.663	81384.566	353.200	18.278	6271.452	10.032
8.646	0.664	82013.832	394.314	19.199	6201.738	10.314
8.651	0.665	82195.432	372.899	23.382	6137.782	7.457
8.656	0.666	81252.675	366.967	19.726	6035.389	7.546
8.661	0.667	83586.344	371.096	15.068	6226.150	7.794
8.667	0.668	80544.138	332.761	16.024	6222.623	7.628
8.672	0.669	84957.179	370.834	16.992	6298.808	5.897
8.677	0.670	83199.653	319.447	15.422	6292.111	8.061
8.682	0.671	81170.865	329.724	13.540	6236.332	7.811
8.688	0.672	82889.622	339.539	17.909	6052.646	6.738
8.693	0.673	80883.042	344.330	15.717	6133.493	11.428
8.698	0.674	80171.831	369.845	12.906	6101.735	7.786
8.703	0.675	82350.751	368.728	13.956	6254.064	5.456
8.709	0.676	82267.443	362.633	17.059	6241.832	4.515
8.714	0.677	83059.973	358.789	18.595	6115.532	5.899
8.719	0.678	81836.370	397.334	17.224	6207.907	11.175
8.724	0.679	82149.797	417.710	20.467	6196.205	8.410
8.729	0.680	82136.592	340.102	16.274	6232.788	8.611
8.735	0.681	80963.200	401.152	15.484	6036.659	9.315
8.740	0.682	80386.422	355.033	15.238	6100.832	7.337
8.745	0.683	79063.234	399.074	14.524	6088.425	7.079
8.750	0.684	79542.696	338.130	13.906	6040.664	5.977
8.755	0.685	79131.255	286.514	12.948	6072.583	8.127
8.761	0.686	77935.523	344.388	9.931	5960.592	6.996
8.766	0.687	78514.808	312.488	11.832	6024.084	8.400
8.771	0.688	82017.760	379.096	20.690	6165.537	8.648
8.776	0.689	78874.453	384.842	11.891	5970.524	7.433
8.782	0.690	78339.397	348.320	12.205	6133.335	9.198
8.787	0.691	79619.612	390.620	16.833	5893.408	12.787
8.792	0.692	78207.765	338.799	13.561	6160.828	3.937
8.797	0.693	78641.818	410.829	13.523	6069.770	4.688
8.802	0.694	79614.326	366.501	13.922	6135.179	9.777
8.807	0.695	81941.664	331.914	12.387	6281.813	7.315
8.813	0.696	78700.667	379.338	16.608	6020.609	7.279
8.818	0.697	79831.937	359.156	12.840	6028.742	4.023
8.823	0.698	75327.110	379.707	12.049	5778.191	8.370
8.828	0.699	77351.894	417.842	9.846	5903.404	10.134
8.834	0.700	76941.083	389.536	13.792	5876.024	11.610
8.839	0.701	78228.991	250.170	15.647	6191.313	10.582
8.844	0.702	79019.112	305.884	14.678	6043.536	9.705
8.849	0.703	80532.529	399.523	13.196	5979.394	9.702
8.854	0.704	80462.813	341.254	11.915	6060.446	7.716
8.860	0.705	78897.305	391.037	13.766	6017.494	13.275
8.865	0.706	79514.172	346.769	9.717	6306.692	9.227
8.870	0.707	80642.977	384.703	10.357	6196.098	5.692
8.876	0.708	82612.527	433.935	17.994	6174.153	14.118
8.881	0.709	82031.636	303.752	11.979	6254.213	5.605
8.886	0.710	81720.047	312.873	15.204	6200.646	7.836
8.891	0.711	82470.912	354.757	15.145	6188.170	7.159
8.897	0.712	81850.255	302.556	13.991	6242.976	9.311
8.902	0.713	82207.003	369.602	16.403	6040.494	10.136
8.907	0.714	79777.312	324.608	18.844	5933.984	8.254
8.913	0.715	79703.520	381.381	12.441	6087.032	5.585
8.918	0.716	78790.574	295.020	11.899	6194.984	5.633
8.924	0.717	80126.303	384.399	14.753	6007.109	9.570
8.929	0.718	77822.716	375.835	10.516	5867.181	12.610
8.934	0.719	80496.997	355.070	18.045	6240.810	10.711
8.939	0.720	79076.109	372.302	15.034	5972.060	10.691
8.945	0.721	80978.520	354.430	11.666	6208.106	7.378
8.950	0.722	79970.172	279.096	12.623	6283.863	4.965
8.955	0.723	82819.437	342.867	10.699	6207.127	10.754
8.961	0.724	80939.758	410.790	10.472	6167.143	11.024
8.966	0.725	79948.681	419.140	8.216	6148.577	6.630
8.972	0.726	78590.241	408.435	13.039	5970.609	6.761
8.977	0.727	79032.874	462.096	13.806	5923.605	11.608
8.982	0.728	79820.749	425.259	11.743	5822.920	9.664
8.988	0.729	77123.594	371.153	11.828	5944.846	4.805
8.993	0.730	77498.367	468.864	13.992	5779.409	7.856
8.998	0.731	78002.986	404.395	13.506	5842.144	6.475
9.004	0.732	80129.923	385.487	14.567	6055.898	8.090
9.009	0.733	80166.483	396.928	11.878	6036.722	6.028
9.014	0.734	79962.839	356.042	13.366	6021.470	7.532
9.020	0.735	79628.470	376.877	13.431	5980.027	7.622
9.025	0.736	77437.216	400.822	12.059	5972.944	5.533
9.030	0.737	78725.048	369.719	12.918	6001.712	6.620
9.036	0.738	79239.156	334.069	13.304	6101.879	6.546
9.041	0.739	78837.456	307.340	11.162	6135.036	6.871
9.046	0.740	80036.601	307.763	10.918	6265.827	8.182
9.051	0.741	78860.216	338.399	12.337	6086.737	7.353
9.056	0.742	81241.600	264.721	17.329	6309.603	9.502
9.062	0.743	81675.342	335.802	12.055	6256.501	13.764
9.067	0.744	78556.988	385.823	14.244	6038.341	7.040
9.072	0.745	78221.441	343.982	12.207	6061.262	8.784
9.078	0.746	79955.813	326.051	12.243	6196.867	6.692
9.083	0.747	79880.627	339.145	14.626	6384.218	8.960
9.088	0.748	80897.865	273.948	11.486	6397.977	9.969
9.093	0.749	78517.916	236.346	11.614	6428.926	5.974
9.098	0.750	79200.598	343.850	16.586	6077.798	6.265
9.103	0.751	79296.302	382.042	18.561	6009.141	8.327
9.108	0.752	78780.258	294.773	17.279	6152.076	3.371
9.113	0.753	78269.062	311.098	13.331	5897.911	4.126
9.118	0.754	78815.525	467.279	13.745	5853.423	7.267
9.123	0.755	78305.890	335.776	19.130	6027.119	8.177
9.128	0.756	79422.207	317.046	16.039	6239.898	6.677
9.133	0.757	80433.356	323.054	14.180	6321.575	7.446
9.138	0.758	81403.789	385.241	12.719	6382.750	7.130
9.143	0.759	81548.540	281.603	17.884	6475.897	11.776
9.148	0.760	79506.853	298.429	10.096	6516.239	7.941
9.153	0.761	82163.851	346.861	16.112	6343.062	10.907
9.158	0.762	79035.847	289.805	13.050	6357.009	11.400
9.163	0.763	80063.368	313.524	21.831	6398.366	10.185
9.167	0.764	79375.761	337.417	15.557	6187.905	9.994
9.172	0.765	78593.678	375.267	14.456	6327.757	8.717
9.177	0.766	79345.095	287.056	12.523	6350.965	7.394
9.182	0.767	80405.485	266.006	13.117	6333.945	10.908
9.187	0.768	83444.304	277.777	13.643	6504.651	6.571
9.192	0.769	80154.877	296.285	9.458	6456.622	7.611
9.197	0.770	79471.351	283.755	13.904	6343.997	11.506
9.202	0.771	80969.299	380.490	15.476	6172.214	14.993
9.207	0.772	78172.996	339.737	12.828	6268.798	6.939
9.212	0.773	79192.657	301.517	13.141	6538.844	6.475
9.217	0.774	81540.222	357.748	18.020	6347.431	7.961
9.222	0.775	79029.662	330.842	22.692	6155.912	3.979
9.227	0.776	76471.957	290.987	13.340	6198.221	7.337
9.232	0.777	78561.213	360.941	13.333	6197.975	7.209
9.237	0.778	79619.989	269.258	18.931	6592.597	9.133
9.242	0.779	78810.218	289.032	16.438	6380.925	4.434
9.247	0.780	78372.954	374.270	21.638	6178.088	9.997
9.252	0.781	80354.080	262.258	11.002	6442.405	4.548
9.257	0.782	81565.528	298.791	14.878	6441.860	11.716
9.262	0.783	80252.880	300.705	21.166	6447.348	11.815
9.267	0.784	83177.100	271.228	16.242	6780.228	7.511
9.272	0.785	82479.422	250.695	11.707	6665.847	8.173
9.277	0.786	79891.144	336.648	9.883	6440.056	5.314
9.282	0.787	80534.859	342.102	11.665	6513.981	8.100
9.287	0.788	79843.119	253.739	14.524	6637.913	8.244
9.292	0.789	79959.949	307.440	13.926	6224.247	6.962
9.297	0.790	77354.572	248.729	14.755	6209.762	5.046
9.302	0.791	79012.674	253.107	10.403	6273.833	3.287
9.307	0.792	81844.242	346.759	18.586	6491.473	10.330
9.312	0.793	76691.356	245.708	9.713	6084.545	4.733
9.317	0.794	78044.521	299.583	12.121	6116.470	7.634
9.322	0.795	75989.678	276.160	17.808	6124.443	7.300
9.327	0.796	77534.844	302.058	12.628	6151.378	7.973
9.332	0.797	79180.363	297.235	13.304	6133.258	7.218
9.337	0.798	80629.140	343.254	10.748	6263.232	8.515
9.342	0.799	81095.846	291.591	15.309	6320.587	7.423
9.347	0.800	80751.660	343.441	16.931	6191.991	11.538
9.352	0.801	81793.851	269.213	14.423	6517.255	12.821
9.357	0.802	82551.239	270.020	12.534	6616.644	6.193
