/* DATA DESCRIPTION:
Citation:	Hennekam, Rick; Van der Bolt, Bregje; Van Nes, Egbert H; de Lange, Gert J; Scheffer, Marten; Reichart, Gert-Jan (2020): Calibrated XRF-scanning data (mm resolution) for elements Al, Ba, Mo, Ti, and U in Mediterranean core MS66PC. PANGAEA, https://doi.org/10.1594/PANGAEA.923193, 
	In: Hennekam, R et al. (2020): Calibrated XRF-scanning data (mm resolution) and calibration data (ICP-OES and ICP-MS) for elements Al, Ba, Mo, Ti, and U in Mediterranean cores MS21, MS66, and 64PE406E1. PANGAEA, https://doi.org/10.1594/PANGAEA.923197
Keyword(s):	geochemistry; Mediterranean Sea; sapropels; trace elements; XRF-scanning
Project(s):	Geochemical scanning of climate change analogues to assess future hypoxia in restricted basins (SCANALOGUE) (URI: https://www.nioz.nl/en/research/projects/4267-0)
Coverage:	LATITUDE: 33.031670 * LONGITUDE: 31.798730
	DATE/TIME START: 2004-07-11T12:12:52 * DATE/TIME END: 2004-07-11T12:12:52
	MINIMUM DEPTH, sediment/rock: 0.395 m * MAXIMUM DEPTH, sediment/rock: 6.305 m
Event(s):	MS66PC (MIMES_96) * LATITUDE: 33.031670 * LONGITUDE: 31.798730 * DATE/TIME: 2004-07-11T12:12:52 * ELEVATION: -1630.0 m * LOCATION: Nile Fan * CAMPAIGN: MIMES * BASIS: Pelagia (URI: https://www.nioz.nl/en/facilities/research-vessels/RV-pelagia) * METHOD/DEVICE: Piston corer (PC) * COMMENT: MS66PC Bottom
Parameter(s):	AGE [ka BP] (Age) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	DEPTH, sediment/rock [m] (Depth) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	Aluminium [mg/kg] (Al) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Barium [mg/kg] (Ba) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Molybdenum [mg/kg] (Mo) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Titanium [mg/kg] (Ti) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Uranium [mg/kg] (U) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	27445 data points
*/
Age [ka BP]	Depth [m]	Al [mg/kg]	Ba [mg/kg]	Mo [mg/kg]	Ti [mg/kg]	U [mg/kg]
11.534	0.763	66144.929	221.268	1.787	5438.855	1.497
11.558	0.764	67352.449	192.690	2.698	5595.614	2.127
11.582	0.765	65685.395	191.697	1.819	5533.277	1.427
11.606	0.766	67039.829	202.201	1.616	5605.250	1.240
11.630	0.767	66780.603	183.084	2.659	5428.489	2.629
11.654	0.768	68252.725	209.984	2.376	5494.100	1.557
11.678	0.769	68162.082	248.894	2.284	5622.853	2.834
11.703	0.770	68450.125	226.995	3.124	5551.833	2.819
11.727	0.771	66068.907	190.999	1.836	5402.746	1.764
11.751	0.772	66142.729	199.465	1.456	5501.875	1.693
11.775	0.773	67928.709	173.747	2.432	5600.804	1.600
11.799	0.774	68728.105	220.575	2.851	5598.503	2.477
11.823	0.775	67036.653	159.815	1.522	5578.706	1.293
11.847	0.776	67288.231	248.682	2.942	5665.778	1.689
11.871	0.777	68753.411	173.263	2.522	5703.653	1.707
11.895	0.778	67380.928	201.550	2.880	5728.459	2.871
11.919	0.779	67576.923	251.595	3.034	5576.111	2.900
11.943	0.780	67915.419	180.440	3.437	5773.334	1.823
11.967	0.781	66944.756	220.461	2.412	5475.402	2.268
11.991	0.782	68258.602	198.821	1.300	5436.364	2.683
12.015	0.783	66412.542	173.593	1.969	5397.324	2.183
12.039	0.784	66968.852	196.024	2.420	5537.689	2.162
12.063	0.785	66046.211	172.058	3.065	5627.213	1.516
12.087	0.786	64979.297	205.341	2.445	5415.738	1.609
12.111	0.787	64621.441	217.627	2.783	5537.138	1.926
12.135	0.788	65273.947	179.624	2.117	5513.082	2.597
12.159	0.789	65392.273	182.009	2.503	5296.070	2.616
12.184	0.790	64279.536	184.796	3.662	5400.161	4.624
12.208	0.791	63648.722	182.775	1.934	5410.694	2.942
12.232	0.792	64557.088	234.311	2.725	5324.887	2.212
12.256	0.793	64499.914	223.464	3.919	5423.476	3.579
12.280	0.794	63474.812	164.748	1.534	5572.078	1.479
12.304	0.795	63410.217	260.867	3.537	5372.758	2.720
12.328	0.796	60719.505	157.121	1.644	5314.608	1.300
12.352	0.797	60819.088	175.273	2.530	5362.938	1.576
12.376	0.798	61739.997	184.258	1.658	5304.289	2.679
12.400	0.799	62835.715	193.633	2.056	5541.988	1.939
12.424	0.800	61104.813	143.593	2.145	5213.983	1.387
12.448	0.801	59988.670	187.538	1.101	5130.080	2.258
12.472	0.802	60330.357	171.957	2.303	5142.121	2.995
12.496	0.803	60127.843	227.706	2.504	5067.163	3.240
12.520	0.804	59442.427	220.096	2.474	5081.617	3.372
12.544	0.805	60100.491	200.678	2.145	5011.079	1.487
12.568	0.806	59827.498	180.948	2.686	4964.153	2.884
12.592	0.807	59294.807	210.814	1.327	5137.711	1.632
12.616	0.808	60006.094	198.707	2.770	5087.068	1.703
12.641	0.809	60044.835	149.288	3.171	5145.058	1.972
12.665	0.810	58422.106	222.393	2.073	5012.117	1.462
12.689	0.811	59247.950	204.614	2.580	5020.532	2.092
12.713	0.812	58493.015	211.135	1.649	5118.289	3.341
12.737	0.813	60467.152	220.076	2.221	5258.366	2.196
12.761	0.814	58777.804	157.404	1.995	5224.631	1.814
12.785	0.815	59073.379	196.025	2.930	4980.626	2.857
12.809	0.816	59264.037	169.847	2.619	5083.345	2.593
12.833	0.817	60505.532	222.244	3.588	5060.684	3.484
12.857	0.818	61644.465	160.770	1.808	5180.807	1.210
12.881	0.819	59834.526	209.866	1.894	4963.918	2.108
12.905	0.820	60582.128	180.213	1.604	5105.469	1.455
12.929	0.821	59559.227	224.461	2.741	5090.203	3.010
12.953	0.822	58778.959	155.791	2.570	5236.811	1.757
12.977	0.823	60004.399	191.639	1.956	5143.662	3.309
13.001	0.824	59193.029	168.888	1.674	5150.277	2.081
13.025	0.825	58796.751	179.974	2.326	5189.779	1.410
13.049	0.826	60445.446	210.071	1.742	5011.236	2.365
13.073	0.827	59129.947	175.671	1.580	5046.881	1.808
13.097	0.828	60872.833	192.198	2.290	5051.463	2.202
13.122	0.829	58988.083	141.618	1.696	5199.465	1.851
13.146	0.830	61024.659	169.087	1.921	5145.999	2.710
13.170	0.831	59346.643	183.552	1.548	5095.730	1.735
13.194	0.832	60627.693	207.320	1.669	5222.630	1.535
13.218	0.833	57828.057	155.362	1.759	5042.239	2.084
13.242	0.834	58945.582	183.543	1.575	4993.646	0.437
13.266	0.835	59961.835	189.884	1.350	5048.983	1.743
13.290	0.836	59445.807	219.306	1.612	4852.636	1.761
13.314	0.837	58452.622	184.947	2.011	5022.860	0.882
13.338	0.838	60193.415	176.039	1.812	5182.285	2.035
13.362	0.839	60851.666	176.597	2.789	5158.668	2.530
13.386	0.840	60789.803	220.674	1.772	5146.912	1.868
13.410	0.841	60796.494	202.964	2.613	4986.807	2.889
13.434	0.842	59434.272	222.860	1.905	4934.459	2.230
13.458	0.843	60853.751	202.149	1.955	5051.927	2.500
13.482	0.844	59906.937	199.218	2.115	5028.338	3.700
13.506	0.845	62408.455	214.886	1.652	5144.643	1.995
13.530	0.846	61516.690	240.979	2.812	5117.372	2.504
13.554	0.847	62149.066	238.473	2.119	5052.195	3.802
13.578	0.848	61643.830	195.642	2.730	5176.402	1.843
13.603	0.849	61057.774	174.086	2.613	5115.893	2.500
13.627	0.850	60562.000	165.946	2.049	5296.724	1.586
13.651	0.851	60860.070	169.502	2.218	5425.706	2.261
13.675	0.852	60059.904	183.292	3.304	5288.702	2.693
13.699	0.853	61073.377	185.734	2.723	5197.070	1.392
13.723	0.854	60930.258	271.094	1.486	4996.703	3.477
13.747	0.855	59741.416	258.286	2.284	5085.947	1.925
13.771	0.856	60070.972	215.291	1.893	5321.192	1.559
13.795	0.857	61918.757	240.406	2.229	5485.972	2.036
13.819	0.858	62012.808	218.059	3.408	5296.567	1.398
13.843	0.859	63191.062	179.491	2.356	5474.837	1.869
13.867	0.860	60831.575	215.674	2.290	5230.119	2.221
13.891	0.861	61482.361	182.148	2.145	5220.124	1.777
13.915	0.862	61638.087	210.080	2.479	5014.871	1.333
13.939	0.863	62399.954	216.632	1.691	5070.111	3.258
13.963	0.864	62152.808	240.623	3.049	5328.771	2.710
13.987	0.865	60370.961	201.278	3.335	5189.380	3.187
14.011	0.866	60230.981	203.770	3.220	5114.384	2.414
14.035	0.867	60532.993	242.279	3.498	5188.252	2.090
14.059	0.868	60172.549	168.286	1.644	5397.097	1.680
14.084	0.869	59515.518	219.445	2.234	4961.513	3.498
14.108	0.870	59543.765	172.605	2.620	5244.266	3.438
14.132	0.871	58691.133	181.972	1.583	5195.981	1.222
14.156	0.872	59797.704	207.243	3.338	5115.720	2.650
14.180	0.873	58699.073	228.072	3.561	5090.484	2.481
14.204	0.874	59328.335	224.988	3.114	5069.825	2.876
14.228	0.875	61083.206	186.687	4.442	5180.724	3.180
14.252	0.876	60443.608	200.781	2.756	5297.567	2.740
14.276	0.877	59031.621	212.069	4.657	5341.808	2.474
14.300	0.878	59283.635	198.226	3.222	5261.560	3.225
14.324	0.879	60002.035	221.596	3.114	5279.519	3.009
14.348	0.880	59817.706	235.744	2.634	5217.191	1.755
14.372	0.881	59931.725	199.869	2.372	5124.350	2.341
14.396	0.882	59324.446	212.596	2.385	4931.635	2.263
14.420	0.883	58741.220	168.904	2.375	5010.964	1.609
14.444	0.884	59298.512	211.540	2.297	5171.631	1.735
14.468	0.885	58161.893	189.298	2.188	5187.984	1.580
14.492	0.886	60614.893	202.031	3.308	5153.829	3.100
14.516	0.887	60374.330	238.349	1.579	5062.674	1.541
14.541	0.888	59616.469	198.940	3.105	5144.479	2.070
14.565	0.889	60138.330	200.941	1.516	5195.915	2.449
14.589	0.890	58909.267	187.659	1.986	4979.877	0.983
14.613	0.891	58773.881	197.420	2.877	4936.934	2.422
14.637	0.892	57183.380	161.071	1.741	4917.693	2.083
14.661	0.893	58312.327	193.370	2.433	4970.164	3.132
14.685	0.894	59226.198	160.548	2.267	5017.927	1.318
14.709	0.895	59322.514	179.376	2.165	5004.688	2.477
14.733	0.896	58626.570	183.024	1.981	5050.146	2.500
14.757	0.897	58626.900	169.362	2.508	4928.766	2.148
14.781	0.898	58306.726	240.724	2.672	4980.156	1.587
14.805	0.899	59104.196	215.471	2.151	4887.690	2.736
14.829	0.900	58254.373	172.390	1.774	4899.883	0.948
14.853	0.901	60049.147	163.546	1.932	5052.319	2.942
14.877	0.902	59817.530	193.795	1.715	5171.540	2.452
14.901	0.903	59478.665	181.633	2.531	5202.662	2.086
14.925	0.904	58687.252	185.323	1.770	5038.324	1.459
14.949	0.905	58598.643	208.279	1.496	4913.980	1.189
14.973	0.906	58021.321	196.051	1.712	4899.622	1.684
14.997	0.907	58244.242	142.619	2.363	5140.744	1.324
15.022	0.908	56775.087	155.553	1.686	4835.957	1.787
15.046	0.909	58569.350	169.744	2.002	4981.411	2.514
15.070	0.910	59046.164	209.767	2.266	4998.300	2.975
15.094	0.911	59047.097	244.473	1.847	4919.503	3.338
15.118	0.912	59020.545	129.987	1.764	5021.581	1.950
15.142	0.913	57325.326	149.042	1.475	5074.508	1.323
15.166	0.914	59028.520	195.190	2.384	5149.896	1.093
15.190	0.915	58907.301	182.376	2.128	5160.951	1.952
15.214	0.916	59247.424	203.342	1.914	4884.212	1.453
15.238	0.917	58914.239	182.804	2.307	5089.187	1.005
15.262	0.918	57359.225	140.141	1.952	5021.147	1.834
15.286	0.919	57014.171	156.647	1.796	4983.582	0.958
15.310	0.920	59138.923	167.823	2.259	4979.316	1.279
15.334	0.921	59041.052	165.559	4.127	5041.248	1.192
15.358	0.922	57533.813	154.611	2.100	5076.784	2.043
15.382	0.923	57970.108	195.759	2.336	4846.313	2.028
15.406	0.924	57111.294	168.277	1.506	4893.390	1.677
15.430	0.925	57420.823	154.977	1.329	4925.044	2.140
15.454	0.926	57366.439	147.862	3.601	4983.915	2.881
15.478	0.927	57446.874	191.480	2.282	5000.926	2.637
15.503	0.928	57995.344	208.035	3.191	5007.661	2.702
15.527	0.929	58337.711	237.503	2.211	5045.937	2.381
15.551	0.930	59830.876	196.126	4.252	5095.703	2.033
15.575	0.931	59423.867	210.561	2.985	4988.749	2.437
15.599	0.932	59438.755	162.018	3.092	5268.553	1.382
15.623	0.933	57810.857	204.009	2.836	5161.156	2.138
15.647	0.934	59887.629	221.565	2.017	5017.393	2.490
15.671	0.935	58788.510	231.936	3.520	5058.612	1.749
15.695	0.936	59127.677	207.962	2.109	5190.917	2.295
15.719	0.937	59334.527	188.092	2.370	5163.951	1.141
15.743	0.938	59501.722	185.499	3.743	5233.411	2.414
15.767	0.939	60195.958	167.848	2.090	5077.082	2.945
15.791	0.940	60294.372	181.319	2.001	5164.532	1.979
15.815	0.941	60495.837	187.932	2.741	5170.411	2.607
15.839	0.942	58492.970	186.612	3.172	4959.039	2.326
15.863	0.943	57955.521	210.795	1.837	5075.023	1.396
15.887	0.944	58923.457	209.797	2.206	5122.735	1.636
15.911	0.945	59714.188	320.481	3.493	4868.318	3.259
15.935	0.946	58022.419	153.735	2.982	5127.624	1.729
15.959	0.947	57210.299	178.791	2.628	5049.448	3.128
15.984	0.948	57987.537	178.727	3.717	4913.432	1.540
16.008	0.949	57979.334	176.502	2.633	4852.397	1.653
16.032	0.950	58155.495	165.815	2.671	4992.769	0.966
16.056	0.951	59246.317	182.234	2.455	5108.785	2.831
16.080	0.952	59852.702	203.367	1.815	4852.521	2.500
16.104	0.953	58253.162	193.687	2.009	4999.501	2.994
16.128	0.954	58458.784	175.149	1.841	4987.155	1.283
16.152	0.955	59878.952	181.617	1.915	4843.931	1.529
16.176	0.956	59337.093	191.963	2.047	4956.262	1.206
16.200	0.957	59068.955	161.123	1.847	4994.548	1.947
16.224	0.958	59866.619	194.312	2.412	4946.031	2.995
16.248	0.959	58237.818	147.091	2.542	4951.119	1.586
16.272	0.960	57787.607	140.167	1.522	5158.805	1.309
16.296	0.961	60462.050	173.074	1.556	5107.436	2.307
16.320	0.962	59521.076	210.640	1.983	5052.532	2.208
16.344	0.963	60384.328	189.977	2.537	5127.063	1.161
16.368	0.964	59508.600	186.523	2.455	5106.047	3.005
16.392	0.965	58426.279	128.591	1.994	5195.460	1.857
16.416	0.966	58948.256	167.737	1.343	4972.206	1.256
16.441	0.967	57893.171	162.910	2.138	5002.242	1.356
16.465	0.968	57925.321	251.832	2.343	5110.039	1.468
16.489	0.969	57756.261	240.420	1.966	5049.920	3.110
16.513	0.970	56511.456	216.474	3.207	4872.846	1.968
16.537	0.971	57910.879	188.050	1.086	4912.639	1.715
16.561	0.972	56848.473	216.788	1.929	4932.245	1.232
16.585	0.973	58202.898	184.378	2.285	5051.135	1.897
16.609	0.974	58120.223	230.895	2.082	4909.905	2.363
16.633	0.975	56675.723	181.731	3.256	4863.253	2.610
16.657	0.976	55142.283	198.281	1.812	4716.910	1.362
16.681	0.977	55418.556	188.691	2.662	4824.385	2.184
16.705	0.978	55665.218	149.702	2.846	4877.950	1.666
16.729	0.979	56553.116	185.976	2.161	4789.943	1.316
16.753	0.980	55422.377	166.972	2.364	4867.868	1.692
16.777	0.981	56162.919	187.103	2.495	4773.924	1.550
16.801	0.982	57273.841	215.529	2.435	4811.539	1.677
16.825	0.983	57095.217	254.587	3.232	4772.939	1.889
16.849	0.984	57397.177	190.641	1.728	4950.297	1.228
16.873	0.985	56344.704	167.379	2.704	4885.236	2.078
16.897	0.986	57384.254	200.753	2.818	5072.330	1.555
16.922	0.987	56333.530	115.716	1.685	5006.741	0.877
16.946	0.988	56118.766	157.890	2.462	4763.177	1.710
16.970	0.989	54730.752	182.011	1.947	4653.677	1.154
16.994	0.990	55429.879	159.214	1.746	4746.740	0.810
17.018	0.991	56122.315	138.506	2.264	4879.820	1.285
17.042	0.992	54430.104	167.217	2.029	4479.209	1.603
17.066	0.993	56362.901	156.868	2.071	4780.076	1.090
17.090	0.994	56319.893	156.670	2.440	4773.270	2.270
17.114	0.995	57961.948	195.949	1.707	4865.452	1.887
17.138	0.996	57893.737	155.097	1.916	4853.176	2.652
17.162	0.997	57072.135	168.487	2.126	4904.678	0.680
17.186	0.998	57661.041	146.890	2.917	5133.796	1.920
17.210	0.999	57862.627	216.081	2.112	4751.332	2.276
17.234	1.000	57121.605	160.412	1.908	4949.492	1.408
17.258	1.001	58224.660	231.169	1.705	4733.909	3.644
17.282	1.002	56906.867	150.997	1.475	4853.565	1.528
17.306	1.003	58540.007	199.450	2.060	4876.492	2.002
17.330	1.004	56488.682	188.088	1.706	4687.584	1.779
17.354	1.005	58137.392	152.320	2.862	4888.756	1.543
17.378	1.006	57565.358	166.286	1.422	4944.847	1.994
17.403	1.007	58607.967	159.029	2.237	4970.774	1.216
17.427	1.008	60095.311	211.012	1.315	5055.700	1.737
17.451	1.009	59973.136	164.521	2.752	5077.086	1.474
17.475	1.010	62403.855	166.346	2.199	5317.984	3.329
17.499	1.011	61934.474	148.048	2.958	5404.019	1.419
17.523	1.012	62519.959	160.953	3.734	5349.569	2.470
17.547	1.013	64542.204	199.974	2.610	5335.906	3.312
17.571	1.014	63344.777	181.014	3.817	5490.033	2.334
17.595	1.015	64382.702	170.771	1.968	5554.288	2.366
17.619	1.016	63996.981	210.905	2.839	5409.632	2.123
17.643	1.017	63972.509	192.908	2.067	5422.405	3.313
17.667	1.018	62881.139	157.190	1.517	5495.520	1.099
17.691	1.019	64017.574	173.869	2.676	5530.769	0.555
17.715	1.020	63925.541	240.185	3.729	5397.230	1.357
17.739	1.021	65082.827	197.121	2.021	5582.582	1.911
17.763	1.022	66788.750	152.113	2.778	5581.469	1.454
17.787	1.023	65282.470	207.122	1.442	5272.633	1.722
17.811	1.024	63880.192	179.865	2.087	5365.383	1.868
17.835	1.025	64768.723	237.338	2.103	5465.733	1.049
17.859	1.026	65797.461	268.269	1.106	5401.293	1.664
17.884	1.027	63379.997	174.987	2.444	5472.945	1.331
17.908	1.028	64999.738	176.247	1.842	5510.288	2.741
17.932	1.029	66638.672	156.424	1.587	5389.043	1.295
17.956	1.030	66288.405	191.371	0.976	5446.947	2.060
17.980	1.031	66202.573	193.357	2.070	5426.427	2.152
18.004	1.032	64378.771	229.154	1.408	5338.838	1.232
18.028	1.033	62791.473	166.644	1.841	5626.897	0.932
18.052	1.034	64288.090	193.533	1.492	5517.312	1.212
18.076	1.035	64861.586	206.836	1.446	5315.036	1.635
18.100	1.036	66259.059	170.265	2.474	5418.829	1.416
18.124	1.037	64704.740	131.620	2.055	5276.672	1.263
18.148	1.038	64448.100	192.487	1.620	5137.669	1.658
18.172	1.039	66463.146	160.382	1.980	5409.567	1.759
18.196	1.040	64811.050	165.874	1.104	5382.166	0.454
18.220	1.041	65918.624	207.817	1.616	5346.217	0.976
18.244	1.042	66235.855	177.486	1.199	5328.317	1.120
18.268	1.043	65020.458	156.924	1.244	5516.228	1.636
18.292	1.044	66964.540	189.182	1.728	5415.195	1.781
18.316	1.045	67129.989	139.427	1.267	5420.106	1.632
18.341	1.046	66378.702	185.908	1.325	5442.874	0.626
18.365	1.047	66825.065	240.000	1.847	5256.993	2.106
18.389	1.048	65906.379	219.691	2.148	5294.641	1.724
18.413	1.049	66395.381	228.817	1.801	5270.968	0.969
18.437	1.050	65697.892	192.818	1.329	5330.095	1.182
18.461	1.051	65978.538	180.680	1.629	5326.451	1.193
18.485	1.052	67737.621	163.595	1.190	5425.791	0.950
18.509	1.053	65848.050	198.795	1.680	5200.030	0.957
18.533	1.054	65892.256	165.812	1.215	5267.767	1.356
18.557	1.055	65896.721	228.647	1.623	5140.723	1.312
18.581	1.056	65053.091	208.493	1.510	5238.829	0.970
18.605	1.057	64396.194	140.245	1.017	5373.498	1.035
18.629	1.058	65923.175	187.744	0.748	5365.726	0.852
18.653	1.059	65791.319	206.662	1.867	5516.276	1.612
18.677	1.060	65267.705	192.415	2.234	5407.890	2.230
18.701	1.061	66516.895	245.496	1.723	5291.135	1.792
18.725	1.062	67865.024	212.099	1.595	5487.358	1.785
18.749	1.063	65101.232	195.618	2.269	5341.333	1.594
18.773	1.064	64681.744	182.725	1.599	5396.489	1.215
18.797	1.065	66519.871	211.751	1.923	5451.402	1.766
18.822	1.066	65257.068	192.583	1.360	5294.110	0.402
18.846	1.067	66334.622	213.299	1.551	5352.794	1.924
18.870	1.068	64743.766	202.611	1.788	5290.399	2.038
18.894	1.069	64620.532	188.828	1.227	5369.462	1.554
18.918	1.070	64728.640	189.871	1.812	5192.570	1.673
18.942	1.071	65124.090	235.386	1.350	5264.747	1.619
18.966	1.072	64714.813	238.023	1.169	5077.235	1.907
18.990	1.073	64557.786	238.391	1.526	5069.052	1.192
19.014	1.074	64035.267	183.671	1.846	5407.841	1.586
19.038	1.075	65171.654	193.430	2.631	5349.602	1.116
19.062	1.076	66415.490	197.522	1.418	5346.742	2.184
19.086	1.077	66098.326	213.618	1.744	5228.364	1.319
19.110	1.078	65070.964	191.330	1.835	5383.573	1.125
19.134	1.079	65603.260	188.385	1.870	5419.638	1.753
19.158	1.080	64487.966	168.357	2.200	5303.747	1.092
19.182	1.081	65280.610	221.907	1.575	5246.462	1.718
19.206	1.082	65658.882	202.248	0.910	5168.196	1.873
19.230	1.083	64600.248	172.432	1.416	5421.935	1.562
19.254	1.084	65541.915	194.949	1.638	5329.946	1.152
19.278	1.085	63831.445	208.077	1.683	5264.838	1.341
19.303	1.086	65956.910	174.917	1.605	5406.218	1.624
19.327	1.087	65394.069	250.196	1.986	5228.136	2.270
19.351	1.088	66239.193	221.456	1.753	5365.626	1.326
19.375	1.089	68509.243	255.333	1.882	5192.732	1.125
19.399	1.090	67373.988	173.747	1.998	5286.245	0.811
19.423	1.091	66275.129	205.413	1.761	5261.232	1.955
19.447	1.092	64299.788	178.593	1.943	5329.100	1.724
19.471	1.093	65338.670	184.848	1.891	5389.577	1.886
19.495	1.094	66676.910	227.594	1.885	5235.585	0.891
19.519	1.095	68131.183	205.886	1.848	5387.971	1.100
19.543	1.096	66287.845	220.249	2.418	5261.480	0.972
19.567	1.097	66937.868	194.100	1.631	5324.838	0.769
19.591	1.098	66652.067	201.808	1.731	5266.031	1.156
19.615	1.099	66579.711	208.301	2.629	5375.442	1.399
19.639	1.100	65488.772	183.139	2.055	5192.724	1.627
19.663	1.101	64509.160	185.285	1.540	5220.975	1.212
19.687	1.102	65138.099	232.374	1.190	5305.383	1.056
19.711	1.103	64471.562	185.253	2.009	5280.161	2.320
19.735	1.104	66877.947	188.451	1.201	5371.260	1.302
19.759	1.105	66723.063	188.928	1.433	5296.883	1.710
19.784	1.106	64911.023	199.575	3.017	5267.306	1.497
19.808	1.107	66565.695	152.992	1.996	5402.951	1.483
19.832	1.108	66479.614	170.409	1.501	5391.874	0.533
19.856	1.109	67395.459	164.804	1.038	5408.263	1.290
19.880	1.110	65429.345	172.460	1.667	5407.258	1.450
19.904	1.111	65984.485	164.440	1.733	5335.876	2.902
19.928	1.112	66634.390	272.649	2.604	5271.035	2.317
19.952	1.113	66652.959	242.672	1.238	5388.768	1.125
19.976	1.114	65806.927	177.688	2.473	5337.014	1.509
20.000	1.115	66172.931	200.111	1.738	5412.320	0.901
20.024	1.116	64817.382	198.201	1.818	5610.671	2.328
20.048	1.117	63933.701	211.245	1.796	5253.722	1.926
20.072	1.118	63529.011	157.231	1.529	5503.082	1.465
20.096	1.119	65128.788	172.417	2.977	5467.549	1.774
20.120	1.120	64412.913	167.010	1.818	5516.262	1.696
20.144	1.121	65458.159	130.013	1.500	5554.361	0.839
20.168	1.122	65317.085	198.569	1.247	5317.078	1.290
20.192	1.123	63677.187	190.239	1.944	5322.319	1.703
20.216	1.124	66302.296	195.756	1.459	5392.914	3.507
20.241	1.125	64738.297	223.065	1.891	5321.511	2.023
20.265	1.126	64081.813	169.221	1.958	5323.887	1.578
20.289	1.127	64400.595	174.717	2.429	5402.477	1.619
20.313	1.128	63533.161	178.769	2.030	5507.526	3.251
20.337	1.129	64516.075	215.319	1.479	5427.868	2.656
20.361	1.130	63244.361	198.102	1.086	5390.385	1.165
20.385	1.131	62366.269	169.511	1.166	5374.117	1.744
20.409	1.132	63634.581	208.101	2.568	5472.453	4.355
20.433	1.133	60577.624	255.269	4.444	5282.197	2.742
20.457	1.134	62694.828	195.349	1.372	5145.045	1.909
20.481	1.135	61481.681	198.175	1.686	5213.893	1.501
20.505	1.136	61528.607	197.843	1.482	5262.883	1.613
20.529	1.137	62548.940	228.397	2.945	5294.304	1.307
20.553	1.138	63423.811	136.323	2.418	5593.166	4.466
20.577	1.139	61951.345	181.254	1.536	5381.408	1.074
20.601	1.140	59983.302	121.295	1.873	5494.346	1.750
20.625	1.141	61251.586	181.177	2.021	5344.365	1.197
20.649	1.142	58984.133	157.085	3.256	5173.611	1.442
20.673	1.143	59666.988	167.807	1.368	5023.910	1.686
20.697	1.144	57610.776	177.085	2.369	4958.710	2.633
20.722	1.145	60356.533	216.277	2.356	5072.700	1.718
20.746	1.146	60061.732	222.187	1.506	5102.286	3.663
20.770	1.147	59865.185	151.096	1.689	5257.776	1.121
20.794	1.148	61508.900	199.225	1.875	5067.997	2.372
20.818	1.149	60578.895	142.373	1.591	5252.798	1.900
20.842	1.150	58679.241	190.582	2.004	4997.292	1.655
20.866	1.151	58759.765	176.392	1.813	5098.960	1.258
20.890	1.152	59856.670	196.601	2.842	5156.865	1.712
20.914	1.153	59780.532	214.033	2.135	4929.431	3.432
20.938	1.154	58902.075	184.663	2.392	4987.193	1.851
20.962	1.155	58561.553	185.158	2.832	5044.249	2.476
20.986	1.156	55803.181	158.002	1.603	4918.808	1.043
21.010	1.157	57504.834	181.624	2.053	4700.058	1.502
21.034	1.158	57476.804	169.538	2.245	4718.155	1.571
21.058	1.159	56714.712	202.430	2.244	4753.550	1.931
21.082	1.160	56470.909	166.836	2.874	4684.323	1.506
21.106	1.161	57176.242	223.406	1.259	4620.662	1.630
21.130	1.162	55974.626	155.101	2.992	4744.746	2.738
21.154	1.163	56636.693	206.341	1.783	4700.791	2.335
21.178	1.164	56497.872	174.255	1.531	4812.453	1.438
21.203	1.165	55524.405	172.792	2.100	4680.574	0.568
21.227	1.166	56762.556	166.102	1.278	4701.118	1.741
21.251	1.167	55456.131	182.922	2.017	4680.690	2.584
21.275	1.168	57008.564	130.597	1.411	4747.735	1.314
21.299	1.169	55965.080	164.302	1.561	4966.798	1.621
21.323	1.170	56792.397	145.838	2.394	4798.323	2.996
21.347	1.171	55463.805	193.901	1.535	4558.587	2.682
21.371	1.172	54990.917	132.484	2.274	4637.571	1.538
21.395	1.173	53534.561	185.346	2.541	4440.277	2.507
21.419	1.174	54032.087	151.352	2.515	4514.115	1.621
21.443	1.175	55154.959	139.469	2.300	4455.339	1.944
21.467	1.176	52780.346	189.323	1.262	4365.524	2.260
21.491	1.177	53731.345	196.067	1.966	4363.775	2.568
21.515	1.178	53398.481	184.741	1.610	4364.561	1.464
21.539	1.179	54364.503	221.533	1.898	4469.238	1.326
